YEAR,MO,DY,WS10M_MAX,WS10M_MIN,WD10M
2004,9,20,7.16,3.6,85.5
2004,9,21,5.1,2.73,71.69
2004,9,22,4.38,2.45,68.25
2004,9,23,3.66,0.55,119.38
2004,9,24,3.92,1.26,295.25
2004,9,25,9.92,2.3,74.94
2004,9,26,5.35,2.65,30.88
2004,9,27,4.98,2.35,38.88
2004,9,28,6.05,0.6,60.88
2004,9,29,6.7,0.84,96.38
2004,9,30,5.32,0.36,103.5
2004,10,1,6.33,1.02,94.12
2004,10,2,7.26,3.05,83.31
2004,10,3,4.83,0.43,99.12
2004,10,4,7.34,2.37,177.88
2004,10,5,8.24,0.75,152.38
2004,10,6,8.37,1.04,206.62
2004,10,7,3.91,0.69,195.38
2004,10,8,3.83,1.37,180.5
2004,10,9,5.94,3.84,257.88
2004,10,10,8.27,5.21,266.0
2004,10,11,6.29,4.78,264.94
2004,10,12,5.22,1.45,272.62
2004,10,13,5.95,0.56,236.69
2004,10,14,6.94,2.09,237.44
2004,10,15,9.21,4.94,257.06
2004,10,16,8.44,5.45,258.12
2004,10,17,6.12,2.3,189.19
2004,10,18,4.75,0.71,157.0
2004,10,19,6.04,0.95,249.06
2004,10,20,3.9,0.51,243.38
2004,10,21,4.1,0.81,186.31
2004,10,22,5.06,1.13,215.12
2004,10,23,6.27,0.99,175.0
2004,10,24,8.59,0.11,205.62
2004,10,25,11.09,0.55,209.19
2004,10,26,10.38,3.27,276.56
2004,10,27,6.03,1.14,204.19
2004,10,28,8.33,4.5,235.56
2004,10,29,6.21,1.97,250.88
2004,10,30,7.56,0.7,240.75
2004,10,31,7.39,4.85,254.12
2004,11,1,6.56,4.27,259.0
2004,11,2,7.79,6.26,299.06
2004,11,3,7.07,2.42,289.19
2004,11,4,3.66,1.05,205.69
2004,11,5,4.28,0.64,42.69
2004,11,6,5.57,1.59,68.5
2004,11,7,2.87,1.09,116.25
2004,11,8,4.88,2.05,114.75
2004,11,9,9.02,2.16,268.19
2004,11,10,8.5,4.93,290.31
2004,11,11,5.82,3.6,47.88
2004,11,12,4.48,1.45,191.0
2004,11,13,14.12,2.54,213.75
2004,11,14,11.25,4.38,238.94
2004,11,15,5.66,3.55,108.0
2004,11,16,3.18,1.09,74.69
2004,11,17,4.52,0.97,66.12
2004,11,18,4.07,0.53,162.0
2004,11,19,7.05,2.55,260.69
2004,11,20,5.58,0.41,181.06
2004,11,21,7.56,3.75,96.19
2004,11,22,5.91,0.19,118.19
2004,11,23,4.13,1.07,105.25
2004,11,24,3.92,1.19,75.0
2004,11,25,3.12,0.9,67.25
2004,11,26,3.98,0.48,91.88
2004,11,27,5.23,0.27,121.19
2004,11,28,5.07,0.97,190.19
2004,11,29,6.34,2.34,207.75
2004,11,30,6.55,2.08,85.88
2004,12,1,9.23,5.15,213.62
2004,12,2,7.02,0.43,130.69
2004,12,3,4.51,0.66,140.81
2004,12,4,8.0,4.59,243.38
2004,12,5,6.01,0.86,289.19
2004,12,6,4.32,1.21,227.38
2004,12,7,9.98,5.04,239.44
2004,12,8,6.14,1.46,244.62
2004,12,9,10.15,6.04,278.88
2004,12,10,7.2,2.45,143.19
2004,12,11,3.29,0.16,74.12
2004,12,12,6.28,2.8,113.81
2004,12,13,6.46,3.23,112.19
2004,12,14,6.91,2.9,134.19
2004,12,15,6.48,2.32,161.56
2004,12,16,6.16,2.7,261.25
2004,12,17,8.95,6.55,282.31
2004,12,18,10.8,4.74,293.44
2004,12,19,9.48,5.15,258.5
2004,12,20,9.65,4.91,290.31
2004,12,21,5.13,3.02,101.38
2004,12,22,8.15,4.94,82.31
2004,12,23,6.94,2.09,76.19
2004,12,24,6.01,0.78,166.81
2004,12,25,9.47,4.88,223.31
2004,12,26,13.95,7.78,281.0
2004,12,27,7.87,4.42,263.25
2004,12,28,14.52,8.16,266.12
2004,12,29,14.26,8.84,304.31
2004,12,30,12.77,6.74,118.81
2004,12,31,7.2,4.54,298.38
2005,1,1,6.96,4.12,275.5
2005,1,2,3.98,0.25,263.25
2005,1,3,5.73,0.16,107.38
2005,1,4,4.66,1.88,90.25
2005,1,5,3.91,1.68,197.56
2005,1,6,3.18,0.58,138.88
2005,1,7,5.27,1.77,113.31
2005,1,8,5.75,0.69,199.25
2005,1,9,5.51,1.43,185.5
2005,1,10,6.01,1.03,162.06
2005,1,11,3.0,0.37,103.62
2005,1,12,2.37,0.77,240.25
2005,1,13,3.93,1.32,264.94
2005,1,14,3.24,1.04,213.5
2005,1,15,5.71,2.28,115.06
2005,1,16,6.65,2.39,102.44
2005,1,17,5.38,0.13,77.38
2005,1,18,10.49,0.65,257.19
2005,1,19,13.6,7.54,319.38
2005,1,20,7.58,3.02,165.12
2005,1,21,6.85,4.11,255.56
2005,1,22,5.07,2.23,277.75
2005,1,23,5.37,1.52,244.25
2005,1,24,7.33,3.42,214.75
2005,1,25,11.69,5.5,330.31
2005,1,26,10.88,4.7,316.94
2005,1,27,6.65,3.02,111.38
2005,1,28,10.02,2.3,247.12
2005,1,29,10.34,6.15,230.56
2005,1,30,6.71,4.87,33.75
2005,1,31,5.96,2.03,125.75
2005,2,1,7.79,0.67,245.0
2005,2,2,7.05,4.16,115.88
2005,2,3,4.38,0.56,64.12
2005,2,4,5.88,3.96,90.06
2005,2,5,5.71,2.1,109.94
2005,2,6,6.03,0.94,215.06
2005,2,7,8.24,4.12,163.31
2005,2,8,7.91,2.6,96.12
2005,2,9,12.72,7.1,63.94
2005,2,10,7.46,1.69,56.69
2005,2,11,3.45,0.36,178.5
2005,2,12,6.7,3.82,245.12
2005,2,13,11.93,6.35,255.69
2005,2,14,16.6,8.05,321.62
2005,2,15,8.91,4.18,320.31
2005,2,16,8.17,4.3,302.0
2005,2,17,4.79,3.91,142.31
2005,2,18,5.11,0.89,44.38
2005,2,19,8.48,1.17,242.94
2005,2,20,9.49,3.41,282.06
2005,2,21,8.26,4.63,143.0
2005,2,22,10.77,5.45,246.0
2005,2,23,10.59,1.88,250.56
2005,2,24,3.98,0.41,224.75
2005,2,25,5.63,0.53,232.5
2005,2,26,10.66,2.08,280.19
2005,2,27,4.97,1.7,196.56
2005,2,28,13.14,1.65,77.56
2005,3,1,11.96,6.74,67.25
2005,3,2,7.05,0.66,168.38
2005,3,3,7.17,3.04,206.19
2005,3,4,12.16,4.15,45.31
2005,3,5,8.58,4.52,216.75
2005,3,6,11.04,4.05,223.75
2005,3,7,6.95,0.41,135.88
2005,3,8,4.33,1.38,146.56
2005,3,9,4.07,1.04,91.75
2005,3,10,3.72,0.95,84.94
2005,3,11,3.7,0.91,123.06
2005,3,12,4.34,0.57,95.0
2005,3,13,4.09,0.52,139.5
2005,3,14,7.38,1.41,67.69
2005,3,15,7.35,3.3,63.62
2005,3,16,7.33,5.05,62.06
2005,3,17,5.5,3.09,60.62
2005,3,18,6.57,2.66,76.19
2005,3,19,4.66,0.44,89.44
2005,3,20,3.45,0.67,179.31
2005,3,21,4.9,0.95,162.38
2005,3,22,6.09,0.31,224.44
2005,3,23,5.38,0.85,169.56
2005,3,24,7.02,1.08,204.69
2005,3,25,6.4,2.13,188.94
2005,3,26,7.1,1.83,257.31
2005,3,27,8.62,3.65,259.0
2005,3,28,5.84,3.71,244.19
2005,3,29,7.62,4.91,248.44
2005,3,30,7.98,3.16,266.06
2005,3,31,4.52,1.73,188.5
2005,4,1,10.99,4.3,80.81
2005,4,2,8.8,2.62,225.44
2005,4,3,3.85,1.34,304.38
2005,4,4,5.71,2.65,311.62
2005,4,5,4.9,2.45,134.25
2005,4,6,6.69,1.45,86.06
2005,4,7,7.56,0.49,219.19
2005,4,8,6.55,1.51,234.69
2005,4,9,12.73,4.23,280.75
2005,4,10,12.69,5.4,256.0
2005,4,11,11.91,3.82,301.25
2005,4,12,4.14,0.88,245.38
2005,4,13,4.89,0.64,143.56
2005,4,14,4.09,0.34,221.69
2005,4,15,8.66,2.01,246.0
2005,4,16,9.58,4.41,271.94
2005,4,17,9.45,6.26,266.75
2005,4,18,7.57,5.97,248.38
2005,4,19,7.82,2.59,265.81
2005,4,20,6.62,1.91,255.25
2005,4,21,5.72,0.42,250.06
2005,4,22,5.82,0.55,134.38
2005,4,23,5.17,1.5,176.38
2005,4,24,5.12,1.59,255.31
2005,4,25,4.04,1.83,162.19
2005,4,26,9.3,4.07,67.12
2005,4,27,7.7,3.5,58.06
2005,4,28,5.7,2.47,50.12
2005,4,29,6.66,2.68,62.94
2005,4,30,6.7,2.64,71.75
2005,5,1,3.66,1.36,127.06
2005,5,2,5.38,0.26,236.94
2005,5,3,3.69,0.66,192.44
2005,5,4,4.12,0.95,98.88
2005,5,5,6.2,1.16,47.12
2005,5,6,3.28,0.88,189.0
2005,5,7,4.45,1.28,101.5
2005,5,8,4.67,0.26,239.25
2005,5,9,4.2,0.41,223.31
2005,5,10,6.23,1.26,252.19
2005,5,11,6.16,0.88,204.0
2005,5,12,6.59,1.66,236.38
2005,5,13,4.38,0.45,178.44
2005,5,14,7.5,0.07,270.0
2005,5,15,5.6,0.81,88.25
2005,5,16,4.52,1.66,168.81
2005,5,17,11.17,4.16,263.31
2005,5,18,6.3,2.02,297.69
2005,5,19,5.37,0.24,123.06
2005,5,20,8.83,3.25,82.81
2005,5,21,3.87,0.3,82.38
2005,5,22,5.4,1.09,247.69
2005,5,23,7.74,0.63,151.5
2005,5,24,10.06,6.99,72.69
2005,5,25,8.07,5.07,62.56
2005,5,26,7.11,3.5,60.81
2005,5,27,6.98,3.71,60.75
2005,5,28,8.1,3.88,62.88
2005,5,29,7.84,4.78,56.88
2005,5,30,10.59,4.6,52.5
2005,5,31,13.35,6.77,64.94
2005,6,1,9.47,5.78,54.0
2005,6,2,8.85,3.8,70.88
2005,6,3,4.2,1.52,294.94
2005,6,4,4.44,2.09,221.19
2005,6,5,6.74,2.5,58.06
2005,6,6,7.98,5.05,62.75
2005,6,7,10.22,4.37,67.25
2005,6,8,6.75,2.73,67.38
2005,6,9,6.59,3.84,69.38
2005,6,10,8.19,3.93,86.31
2005,6,11,6.86,1.52,84.25
2005,6,12,4.75,0.08,197.5
2005,6,13,5.18,1.91,273.5
2005,6,14,6.76,2.32,268.44
2005,6,15,4.2,1.32,133.5
2005,6,16,5.2,1.04,68.0
2005,6,17,5.66,2.04,42.38
2005,6,18,6.11,1.38,59.94
2005,6,19,6.18,2.91,62.69
2005,6,20,5.78,2.24,65.25
2005,6,21,4.76,0.8,49.69
2005,6,22,6.04,2.05,65.38
2005,6,23,6.54,1.98,82.31
2005,6,24,6.85,0.13,112.38
2005,6,25,4.45,0.46,205.12
2005,6,26,7.63,0.14,132.38
2005,6,27,5.8,0.82,174.44
2005,6,28,3.22,1.52,168.62
2005,6,29,6.44,0.57,255.88
2005,6,30,5.77,0.3,237.69
2005,7,1,7.91,0.7,110.38
2005,7,2,8.74,5.09,72.44
2005,7,3,7.1,4.21,79.38
2005,7,4,6.52,1.8,114.38
2005,7,5,6.9,3.45,163.44
2005,7,6,8.08,5.89,73.38
2005,7,7,11.51,5.38,70.44
2005,7,8,12.36,6.94,61.38
2005,7,9,10.83,6.49,58.88
2005,7,10,10.04,4.78,61.56
2005,7,11,7.95,4.39,73.0
2005,7,12,8.3,3.12,77.38
2005,7,13,7.2,3.79,80.25
2005,7,14,9.55,4.17,76.62
2005,7,15,5.2,1.98,94.69
2005,7,16,5.13,0.27,245.19
2005,7,17,2.64,0.42,252.12
2005,7,18,6.88,0.3,244.69
2005,7,19,8.98,1.06,70.5
2005,7,20,7.75,6.12,66.31
2005,7,21,6.77,3.22,68.75
2005,7,22,6.14,0.55,261.38
2005,7,23,3.34,1.01,177.06
2005,7,24,4.16,0.61,202.19
2005,7,25,4.64,0.9,274.69
2005,7,26,4.24,2.15,170.25
2005,7,27,4.68,0.34,202.31
2005,7,28,5.39,0.86,204.56
2005,7,29,5.8,3.3,271.38
2005,7,30,4.95,2.34,188.06
2005,7,31,9.59,4.97,53.0
2005,8,1,4.88,2.51,81.75
2005,8,2,7.54,2.53,81.31
2005,8,3,8.31,5.43,56.62
2005,8,4,9.1,5.34,70.06
2005,8,5,6.91,4.68,71.31
2005,8,6,6.75,2.87,76.12
2005,8,7,3.92,0.3,138.69
2005,8,8,8.04,1.96,82.31
2005,8,9,4.68,0.46,109.19
2005,8,10,5.61,0.37,250.81
2005,8,11,8.2,2.29,274.5
2005,8,12,7.77,1.72,124.94
2005,8,13,8.24,5.16,64.81
2005,8,14,8.56,5.12,66.06
2005,8,15,9.3,5.79,67.5
2005,8,16,8.15,4.45,67.44
2005,8,17,5.71,1.8,50.38
2005,8,18,4.43,0.6,142.94
2005,8,19,5.8,0.89,142.81
2005,8,20,6.67,1.07,57.75
2005,8,21,5.47,2.02,293.38
2005,8,22,4.77,1.25,264.94
2005,8,23,4.17,0.77,33.0
2005,8,24,3.87,1.14,65.75
2005,8,25,4.42,0.38,125.75
2005,8,26,5.16,0.8,88.06
2005,8,27,3.99,0.18,274.19
2005,8,28,7.3,1.27,114.75
2005,8,29,5.65,2.59,40.81
2005,8,30,4.6,2.34,37.56
2005,8,31,6.84,2.56,69.88
2005,9,1,6.9,2.53,78.69
2005,9,2,6.1,1.16,71.69
2005,9,3,4.01,0.77,54.06
2005,9,4,3.06,0.28,231.44
2005,9,5,3.34,1.13,183.62
2005,9,6,9.59,3.51,249.38
2005,9,7,9.03,0.81,229.81
2005,9,8,7.18,1.57,248.81
2005,9,9,4.41,0.36,215.19
2005,9,10,4.87,2.51,254.5
2005,9,11,6.6,1.8,263.25
2005,9,12,6.14,0.37,139.44
2005,9,13,7.65,5.57,65.69
2005,9,14,7.23,5.38,60.62
2005,9,15,6.92,2.12,78.38
2005,9,16,5.73,0.21,247.25
2005,9,17,10.06,1.19,267.69
2005,9,18,13.2,0.34,262.88
2005,9,19,4.66,0.48,277.94
2005,9,20,5.39,0.77,48.75
2005,9,21,6.16,3.14,71.88
2005,9,22,6.41,1.98,73.94
2005,9,23,6.59,2.74,78.0
2005,9,24,5.66,0.95,77.38
2005,9,25,3.09,0.88,76.19
2005,9,26,5.79,0.41,83.31
2005,9,27,6.26,2.6,74.31
2005,9,28,6.84,2.08,93.56
2005,9,29,5.55,2.38,61.38
2005,9,30,4.38,1.24,64.31
2005,10,1,4.57,1.41,92.75
2005,10,2,6.34,2.61,69.12
2005,10,3,6.47,4.68,53.0
2005,10,4,4.77,2.61,47.0
2005,10,5,5.3,2.73,66.69
2005,10,6,5.7,1.52,75.5
2005,10,7,5.66,2.56,68.69
2005,10,8,5.83,4.14,72.06
2005,10,9,6.61,5.36,72.5
2005,10,10,6.12,3.47,69.44
2005,10,11,2.5,0.12,167.69
2005,10,12,4.48,1.71,230.38
2005,10,13,6.9,3.64,252.31
2005,10,14,5.95,1.56,198.88
2005,10,15,4.73,0.52,122.12
2005,10,16,4.38,1.76,185.19
2005,10,17,5.27,1.34,190.38
2005,10,18,4.57,1.59,242.31
2005,10,19,3.98,0.73,288.56
2005,10,20,2.96,0.14,272.88
2005,10,21,6.18,2.09,243.25
2005,10,22,4.92,1.61,200.12
2005,10,23,6.67,1.25,255.94
2005,10,24,4.55,1.46,285.0
2005,10,25,4.58,0.65,167.25
2005,10,26,8.52,2.38,106.69
2005,10,27,8.51,0.83,150.56
2005,10,28,5.27,2.2,151.69
2005,10,29,5.77,0.27,137.81
2005,10,30,7.8,1.02,155.69
2005,10,31,8.45,4.05,253.06
2005,11,1,5.62,1.88,217.44
2005,11,2,3.34,0.91,107.75
2005,11,3,4.57,1.19,200.44
2005,11,4,6.17,2.35,270.81
2005,11,5,5.04,2.52,225.75
2005,11,6,5.37,2.55,41.5
2005,11,7,7.37,3.03,103.69
2005,11,8,4.8,0.3,141.0
2005,11,9,10.34,3.31,261.44
2005,11,10,8.97,0.48,173.25
2005,11,11,7.46,1.02,92.44
2005,11,12,6.69,3.3,200.19
2005,11,13,5.83,0.55,162.88
2005,11,14,7.65,3.63,224.75
2005,11,15,5.34,2.38,246.06
2005,11,16,11.25,5.95,258.12
2005,11,17,9.51,3.61,276.19
2005,11,18,5.74,2.78,253.56
2005,11,19,6.6,2.27,191.81
2005,11,20,7.16,4.2,97.31
2005,11,21,7.03,0.36,131.69
2005,11,22,6.91,0.17,89.94
2005,11,23,6.8,3.05,35.44
2005,11,24,6.56,3.87,188.31
2005,11,25,10.87,4.69,246.88
2005,11,26,13.57,8.3,254.88
2005,11,27,11.13,6.71,266.38
2005,11,28,8.74,4.11,246.62
2005,11,29,4.52,1.18,182.94
2005,11,30,6.88,3.1,35.0
2005,12,1,6.88,2.6,253.69
2005,12,2,9.57,6.67,219.56
2005,12,3,11.34,5.59,246.06
2005,12,4,7.58,5.42,244.25
2005,12,5,8.34,6.47,250.19
2005,12,6,6.14,1.14,303.56
2005,12,7,4.31,0.19,230.25
2005,12,8,6.07,0.2,260.25
2005,12,9,8.23,2.11,156.62
2005,12,10,13.02,7.39,125.81
2005,12,11,9.22,5.21,49.06
2005,12,12,5.41,0.95,82.0
2005,12,13,9.41,1.09,268.06
2005,12,14,8.86,1.89,303.44
2005,12,15,5.38,1.27,64.88
2005,12,16,4.45,1.16,209.75
2005,12,17,9.29,5.02,263.0
2005,12,18,8.38,1.91,118.75
2005,12,19,7.07,5.13,78.5
2005,12,20,8.33,3.62,88.12
2005,12,21,5.93,4.31,64.94
2005,12,22,4.8,2.31,101.56
2005,12,23,4.15,0.63,148.62
2005,12,24,4.11,0.7,106.88
2005,12,25,4.77,0.99,233.5
2005,12,26,7.15,3.02,242.44
2005,12,27,13.09,6.85,251.69
2005,12,28,9.89,2.52,257.44
2005,12,29,5.05,3.71,309.81
2005,12,30,8.82,5.49,242.88
2005,12,31,10.51,7.59,242.5
2006,1,1,11.27,6.09,273.0
2006,1,2,9.52,5.84,289.62
2006,1,3,8.7,2.93,161.69
2006,1,4,5.65,1.81,27.12
2006,1,5,4.52,0.98,262.81
2006,1,6,8.44,1.77,192.25
2006,1,7,8.91,3.69,176.19
2006,1,8,5.98,2.9,184.31
2006,1,9,8.62,3.88,52.88
2006,1,10,7.53,3.07,98.69
2006,1,11,5.67,2.05,52.12
2006,1,12,3.25,1.98,69.62
2006,1,13,5.92,1.92,92.31
2006,1,14,4.23,2.07,78.12
2006,1,15,3.56,0.47,128.75
2006,1,16,6.23,3.19,174.62
2006,1,17,6.38,2.22,233.75
2006,1,18,5.68,2.68,256.12
2006,1,19,7.81,1.04,108.94
2006,1,20,8.12,4.46,56.94
2006,1,21,7.84,2.57,66.0
2006,1,22,5.89,2.55,235.5
2006,1,23,5.84,2.29,177.94
2006,1,24,7.3,3.28,90.94
2006,1,25,5.89,4.48,106.88
2006,1,26,6.6,3.95,199.0
2006,1,27,9.74,1.89,185.69
2006,1,28,10.66,3.28,188.88
2006,1,29,9.6,2.98,226.62
2006,1,30,11.09,2.89,194.19
2006,1,31,8.01,5.55,115.25
2006,2,1,6.57,2.21,174.88
2006,2,2,4.27,1.05,182.12
2006,2,3,5.03,1.26,262.06
2006,2,4,4.66,1.51,238.5
2006,2,5,7.56,3.18,76.12
2006,2,6,4.87,2.84,21.25
2006,2,7,5.56,2.48,58.56
2006,2,8,5.05,0.97,217.06
2006,2,9,6.93,0.48,253.62
2006,2,10,3.88,0.43,66.69
2006,2,11,5.8,3.76,65.06
2006,2,12,4.74,3.31,37.25
2006,2,13,2.55,1.02,140.31
2006,2,14,5.07,1.55,106.0
2006,2,15,6.16,1.59,211.75
2006,2,16,10.45,6.16,236.75
2006,2,17,10.06,2.99,251.81
2006,2,18,8.92,4.86,250.75
2006,2,19,12.52,7.66,233.38
2006,2,20,10.47,8.58,248.56
2006,2,21,10.43,5.76,245.88
2006,2,22,6.91,3.27,139.12
2006,2,23,8.34,6.07,305.62
2006,2,24,10.79,5.98,274.81
2006,2,25,9.5,3.84,264.62
2006,2,26,12.46,4.28,212.06
2006,2,27,10.78,3.82,298.0
2006,2,28,5.69,0.9,186.0
2006,3,1,5.64,1.53,127.31
2006,3,2,6.56,2.98,287.56
2006,3,3,9.73,4.54,243.31
2006,3,4,9.66,2.79,245.38
2006,3,5,18.53,7.52,262.88
2006,3,6,10.45,7.99,306.56
2006,3,7,9.61,3.98,299.12
2006,3,8,9.2,4.02,257.38
2006,3,9,7.02,3.38,245.38
2006,3,10,9.12,4.27,283.19
2006,3,11,12.15,4.59,277.56
2006,3,12,7.46,3.28,292.12
2006,3,13,6.71,2.71,69.5
2006,3,14,6.83,3.77,77.31
2006,3,15,5.08,1.34,82.38
2006,3,16,3.2,0.95,197.12
2006,3,17,7.54,1.37,97.44
2006,3,18,9.15,4.31,232.94
2006,3,19,7.56,0.91,235.62
2006,3,20,6.51,0.45,196.75
2006,3,21,6.66,1.29,273.31
2006,3,22,10.55,6.55,254.31
2006,3,23,9.73,2.65,251.06
2006,3,24,9.81,5.02,247.31
2006,3,25,7.41,1.21,248.06
2006,3,26,5.38,1.09,128.31
2006,3,27,6.64,0.53,209.94
2006,3,28,8.28,0.99,228.31
2006,3,29,3.96,1.22,238.12
2006,3,30,4.43,0.84,150.69
2006,3,31,3.98,0.33,212.06
2006,4,1,3.25,2.06,240.31
2006,4,2,5.38,0.17,251.0
2006,4,3,8.34,0.27,107.12
2006,4,4,10.43,2.53,99.69
2006,4,5,9.8,4.15,254.75
2006,4,6,7.52,3.81,252.81
2006,4,7,5.66,0.79,239.06
2006,4,8,7.6,0.65,104.38
2006,4,9,5.66,0.72,122.0
2006,4,10,7.98,0.84,171.12
2006,4,11,8.64,5.7,59.12
2006,4,12,5.25,1.35,61.94
2006,4,13,5.73,2.11,69.94
2006,4,14,8.28,4.62,98.0
2006,4,15,8.24,0.16,185.12
2006,4,16,4.94,0.71,153.69
2006,4,17,8.97,1.34,269.75
2006,4,18,9.02,3.45,114.19
2006,4,19,4.82,1.84,88.62
2006,4,20,3.6,1.04,217.44
2006,4,21,7.56,0.48,128.88
2006,4,22,9.91,0.69,122.0
2006,4,23,9.4,4.27,73.12
2006,4,24,6.07,1.08,89.0
2006,4,25,6.84,1.62,170.56
2006,4,26,8.25,2.06,79.94
2006,4,27,4.0,1.85,234.38
2006,4,28,5.48,0.89,62.19
2006,4,29,4.41,0.25,86.44
2006,4,30,5.04,0.3,99.38
2006,5,1,8.23,3.44,73.38
2006,5,2,8.45,0.63,126.31
2006,5,3,9.66,3.22,171.31
2006,5,4,9.23,4.23,291.69
2006,5,5,9.11,4.18,50.75
2006,5,6,6.38,4.58,56.69
2006,5,7,5.27,1.49,70.56
2006,5,8,3.57,0.8,209.19
2006,5,9,7.36,1.8,63.12
2006,5,10,9.12,4.35,75.5
2006,5,11,9.24,4.55,69.56
2006,5,12,6.69,1.65,70.5
2006,5,13,5.4,3.01,56.62
2006,5,14,6.37,3.38,62.0
2006,5,15,3.24,0.26,119.0
2006,5,16,3.47,0.47,227.56
2006,5,17,3.23,0.39,106.06
2006,5,18,5.45,0.48,246.75
2006,5,19,3.45,0.41,85.75
2006,5,20,4.56,0.3,82.69
2006,5,21,4.47,0.21,146.38
2006,5,22,6.73,0.57,263.19
2006,5,23,5.48,0.8,210.19
2006,5,24,8.35,6.42,50.75
2006,5,25,9.7,7.59,61.19
2006,5,26,9.45,6.24,62.81
2006,5,27,8.04,3.5,66.12
2006,5,28,6.67,0.95,82.62
2006,5,29,4.26,0.8,74.69
2006,5,30,9.93,1.18,119.69
2006,5,31,12.66,7.77,63.62
2006,6,1,9.85,2.24,57.56
2006,6,2,6.42,1.12,170.06
2006,6,3,7.16,3.7,65.81
2006,6,4,6.4,2.25,89.62
2006,6,5,7.88,2.33,94.12
2006,6,6,6.37,1.8,73.31
2006,6,7,6.21,3.95,78.19
2006,6,8,7.34,1.84,82.69
2006,6,9,6.79,1.19,62.81
2006,6,10,6.27,0.84,98.38
2006,6,11,9.23,2.91,63.06
2006,6,12,9.2,5.75,60.75
2006,6,13,6.34,1.98,78.75
2006,6,14,12.2,3.78,143.5
2006,6,15,10.36,1.01,162.0
2006,6,16,6.17,1.71,266.75
2006,6,17,6.84,1.6,195.62
2006,6,18,6.55,1.23,154.12
2006,6,19,5.84,2.97,99.06
2006,6,20,6.26,0.41,177.75
2006,6,21,5.2,0.23,209.25
2006,6,22,4.2,1.46,204.44
2006,6,23,4.16,0.64,75.56
2006,6,24,4.52,0.62,240.31
2006,6,25,6.01,0.21,267.25
2006,6,26,5.61,0.56,156.0
2006,6,27,4.74,1.13,235.56
2006,6,28,6.37,3.93,277.69
2006,6,29,4.34,1.47,206.88
2006,6,30,6.11,1.31,64.81
2006,7,1,4.04,1.43,40.25
2006,7,2,3.52,0.77,190.75
2006,7,3,5.26,0.25,237.75
2006,7,4,4.28,0.24,161.69
2006,7,5,6.72,0.27,278.75
2006,7,6,6.05,1.2,227.94
2006,7,7,8.53,2.74,55.81
2006,7,8,8.09,5.29,69.81
2006,7,9,7.55,3.7,79.69
2006,7,10,5.97,2.93,65.31
2006,7,11,6.62,2.52,52.88
2006,7,12,7.44,4.4,62.38
2006,7,13,8.12,4.2,60.25
2006,7,14,7.56,2.84,49.81
2006,7,15,7.21,2.18,69.81
2006,7,16,5.91,3.17,57.56
2006,7,17,5.41,2.8,53.0
2006,7,18,7.19,2.75,67.25
2006,7,19,7.41,3.79,59.69
2006,7,20,6.66,2.91,64.25
2006,7,21,2.98,0.02,142.81
2006,7,22,3.13,0.34,221.12
2006,7,23,5.7,0.81,67.25
2006,7,24,5.98,3.02,61.12
2006,7,25,5.91,2.59,68.5
2006,7,26,5.23,1.88,64.44
2006,7,27,4.05,1.3,165.12
2006,7,28,5.11,1.05,264.31
2006,7,29,5.45,0.36,125.75
2006,7,30,5.92,3.57,75.75
2006,7,31,4.23,0.27,79.56
2006,8,1,3.7,0.79,308.5
2006,8,2,4.82,0.43,103.12
2006,8,3,5.14,0.79,227.19
2006,8,4,10.72,2.73,67.31
2006,8,5,6.05,3.84,76.0
2006,8,6,8.66,4.41,73.25
2006,8,7,8.41,5.9,71.69
2006,8,8,9.86,5.16,75.06
2006,8,9,5.02,2.78,96.38
2006,8,10,8.44,2.27,87.25
2006,8,11,6.04,3.08,65.0
2006,8,12,6.33,0.78,206.19
2006,8,13,6.86,1.42,60.31
2006,8,14,5.52,3.16,70.0
2006,8,15,6.14,1.2,222.81
2006,8,16,9.32,2.84,246.31
2006,8,17,6.57,2.46,259.56
2006,8,18,4.17,1.48,232.56
2006,8,19,4.73,2.8,193.19
2006,8,20,9.41,2.95,47.44
2006,8,21,11.66,7.7,63.94
2006,8,22,9.13,6.07,64.38
2006,8,23,6.23,1.91,57.06
2006,8,24,6.38,0.17,238.94
2006,8,25,4.5,1.87,37.56
2006,8,26,4.06,0.14,287.38
2006,8,27,4.77,1.58,92.0
2006,8,28,4.1,0.71,171.88
2006,8,29,4.6,0.5,75.12
2006,8,30,8.66,0.21,55.06
2006,8,31,10.05,6.05,71.38
2006,9,1,6.11,4.19,70.75
2006,9,2,6.32,3.34,77.25
2006,9,3,5.82,3.02,54.19
2006,9,4,8.18,5.38,55.75
2006,9,5,6.71,2.88,56.19
2006,9,6,7.26,3.13,63.69
2006,9,7,5.22,1.16,53.12
2006,9,8,4.76,0.84,38.69
2006,9,9,6.61,2.91,59.44
2006,9,10,5.3,3.98,54.81
2006,9,11,5.45,2.23,51.94
2006,9,12,3.21,1.11,124.69
2006,9,13,5.61,0.77,207.19
2006,9,14,12.1,4.18,237.12
2006,9,15,10.91,7.89,260.06
2006,9,16,9.73,6.02,269.62
2006,9,17,8.28,3.05,263.38
2006,9,18,3.67,1.03,225.44
2006,9,19,4.01,1.2,211.75
2006,9,20,7.59,2.59,84.0
2006,9,21,8.2,0.37,111.88
2006,9,22,8.21,1.28,141.81
2006,9,23,5.94,1.2,261.19
2006,9,24,7.63,4.41,273.88
